# VERSION 10104 -- Thu Aug 27 17:55:20 2009 UTC -- created by woosley on banzai.ucolick.org from file /data/woosley/banzai/u/woosley/cdef/fudgc#t8eq625
  grid    cell outer total mass        cell outer radius      cell outer velocity             cell density         cell temperature            cell pressure     cell specific energy    cell specific entropy    cell angular velocity               cell A_bar                 cell Y_e       stability   NETWORK                 neutrons                       H1                      He3                      He4                      C12                      N14                      O16                     Ne20                     Mg24                     Si28                      S32                     Ar36                     Ca40                     Ti44                     Cr48                     Fe52                     Fe54                     Ni56                     Fe56                     'Fe'
  37:    3.9585013844433089E+31   1.5593765398859266E+07   1.7193879639610611E+01   2.4036689752759976E+09   5.9068081069940794E+08   1.5628406676609305E+27   1.7321310255879493E+18   8.7401867255041266E-01   0.0000000000000000E+00   1.3738029141551474E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.6312551657467782E-12   4.9697004847888238E-01   0.0000000000000000E+00   4.9801118884380602E-01   4.9991677813138969E-03   1.9592108846510020E-05   2.7825122587844638E-09   7.5685961154907246E-16   1.2070611436239888E-23   3.7792137696253919E-33   2.0801035285951678E-44   1.1977677040955099E-57   3.8993289771628946E-72   0.0000000000000000E+00   6.3380067792633718E-90                      ---                      ---
  38:    4.3903886984728140E+31   1.6164750113713734E+07   1.7822094895448807E+01   2.3868708068630533E+09   5.8820168279333901E+08   1.5482180049716492E+27   1.7275764624537111E+18   8.7413804608271772E-01   0.0000000000000000E+00   1.3738023109634812E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.5891558367112201E-12   4.9697081598364368E-01   0.0000000000000000E+00   4.9801169473632906E-01   4.9979007247335609E-03   1.9585770304134924E-05   2.7803927832469016E-09   7.5604186429201905E-16   1.2052128181806926E-23   3.7715885486008712E-33   2.0745756159754136E-44   1.1936344628629673E-57   3.8831358719286133E-72   0.0000000000000000E+00   6.3078854173280834E-90                      ---                      ---
  39:    4.8630558330374140E+31   1.6750852735022031E+07   1.8466786579764864E+01   2.3690942870776439E+09   5.8557062112554431E+08   1.5327815461634159E+27   1.7227335524821875E+18   8.7426555160071040E-01   0.0000000000000000E+00   1.3738016775405407E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.5439140750735953E-12   4.9697162195954592E-01   0.0000000000000000E+00   4.9801222595899453E-01   4.9965702065066057E-03   1.9579092216534224E-05   2.7781849398942504E-09   7.5518969102926006E-16   1.2032930505916558E-23   3.7636898007894418E-33   2.0688732982581991E-44   1.1893904511732808E-57   3.8665450520787158E-72   0.0000000000000000E+00   6.2770552432143956E-90                      ---                      ---
  40:    5.3757843040777123E+31   1.7347976467814416E+07   1.9123431346661800E+01   2.3504439693609910E+09   5.8280181809819245E+08   1.5166283610897120E+27   1.7176267603142525E+18   8.7440064990538791E-01   0.0000000000000000E+00   1.3738010189570165E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.4957590421006029E-12   4.9697245995512351E-01   0.0000000000000000E+00   4.9801277825652740E-01   4.9951868822652136E-03   1.9572125672824284E-05   2.7759077246333694E-09   7.5431032505342853E-16   1.2013184481160794E-23   3.7555863789054788E-33   2.0630466351078099E-44   1.1850727793746754E-57   3.8496995359747751E-72   0.0000000000000000E+00   6.2457793280503672E-90                      ---                      ---
  41:    5.9270588244899706E+31   1.7952031276405588E+07   1.9787516987499881E+01   2.3310399250564766E+09   5.7991188789664078E+08   1.4998683091307458E+27   1.7122851399421233E+18   8.7454267331038205E-01   0.0000000000000000E+00   1.3738003407231599E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.4449865743715472E-12   4.9697332295944574E-01   0.0000000000000000E+00   4.9801334700592276E-01   4.9937623293827577E-03   1.9564927215363186E-05   2.7735809350659693E-09   7.5341132270451782E-16   1.1993060821546955E-23   3.7473481807442003E-33   2.0571454673988876E-44   1.1807176320117494E-57   3.8327376049904927E-72   0.0000000000000000E+00   6.2143112707924210E-90                      ---                      ---
  42:    6.5145456094108000E+31   1.8558987656311277E+07   2.0454602109884398E+01   2.3110153887935238E+09   5.7691957584281242E+08   1.4826217076391268E+27   1.7067418750789420E+18   8.7469083299564898E-01   0.0000000000000000E+00   1.3737996486144977E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.3919534583853888E-12   4.9697420362385281E-01   0.0000000000000000E+00   4.9801392736272071E-01   4.9923086807034563E-03   1.9557557099048702E-05   2.7712245474447101E-09   7.5250033111136582E-16   1.1972729762620161E-23   3.7390441324043576E-33   2.0512180841759025E-44   1.1763594152830521E-57   3.8157898585995392E-72   0.0000000000000000E+00   6.1828900859691231E-90                      ---                      ---
  43:    7.1350988737330512E+31   1.9164921880954050E+07   2.1120366298569699E+01   2.2905141107093859E+09   5.7384541929472542E+08   1.4650167775844564E+27   1.7010337257840791E+18   8.7484422906031456E-01   0.0000000000000000E+00   1.3737989485022300E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.3370691625903280E-12   4.9697509447775179E-01   0.0000000000000000E+00   4.9801451440328309E-01   4.9908382682309392E-03   1.9550077531420023E-05   2.7688581669817708E-09   7.5158488183861190E-16   1.1952356703371867E-23   3.7307405322737296E-33   2.0453101992871203E-44   1.1720301615809933E-57   3.7989772486043305E-72   0.0000000000000000E+00   6.1517368394991495E-90                      ---                      ---
  44:    7.7847971902777501E+31   1.9766055046513844E+07   2.1780653299079408E+01   2.2696874763059478E+09   5.7071136583862925E+08   1.4471869353411932E+27   1.6952003876069222E+18   8.7500186338137043E-01   0.0000000000000000E+00   1.3737982461972297E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.2807853727007664E-12   4.9697598812711818E-01   0.0000000000000000E+00   4.9801510325558684E-01   4.9893632955175082E-03   1.9542550988567922E-05   2.7665005731046497E-09   7.5067221811251817E-16   1.1932098731548639E-23   3.7224997844774176E-33   2.0394642327900817E-44   1.1677591652882632E-57   3.7824099573646865E-72   0.0000000000000000E+00   6.1210527674483170E-90                      ---                      ---
  45:    8.4590098686623695E+31   2.0358787755603854E+07   2.2431509239196501E+01   2.2486914645236111E+09   5.6754035627847302E+08   1.4292680057091321E+27   1.6892837730170342E+18   8.7516265528339499E-01   0.0000000000000000E+00   1.3737975473138400E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.2235838188709877E-12   4.9697687742781477E-01   0.0000000000000000E+00   4.9801568921334527E-01   4.9878955517589398E-03   1.9535038680612998E-05   2.7641693673747627E-09   7.4976915849526785E-16   1.1912102039253439E-23   3.7143795044833658E-33   2.0337188613817829E-44   1.1635728056522204E-57   3.7661869317907854E-72   0.0000000000000000E+00   6.0910185315502691E-90                      ---                      ---
  46:    9.1524919059324317E+31   2.0939731715360809E+07   2.3069217280163720E+01   2.2276835233559413E+09   5.6435588177123129E+08   1.4113954353410165E+27   1.6833272288731267E+18   8.7532545988677024E-01   0.0000000000000000E+00   1.3737968571571271E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.1659630168209232E-12   4.9697775562908086E-01   0.0000000000000000E+00   4.9801626783041025E-01   4.9864461752352485E-03   1.9527599219290375E-05   2.7618807211161904E-09   7.4888199626209766E-16   1.1892500157046885E-23   3.7064319509942361E-33   2.0281087866725794E-44   1.1594945070692851E-57   3.7503958786151847E-72   0.0000000000000000E+00   6.0617942645747759E-90                      ---                      ---
  47:    9.8595044599930061E+31   2.1505738974040221E+07   2.3690329497256094E+01   2.2068194483685617E+09   5.6118152613402104E+08   1.3937015865616156E+27   1.6773747076355935E+18   8.7548908884780574E-01   0.0000000000000000E+00   1.3737961806345211E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.1084245982339882E-12   4.9697861648599023E-01   0.0000000000000000E+00   4.9801683499468474E-01   4.9850254680449202E-03   1.9520287514685277E-05   2.7596492110954672E-09   7.4801643072575679E-16   1.1873412876785437E-23   3.6987037195803368E-33   2.0226646631337293E-44   1.1555447879463251E-57   3.7351135398654264E-72   0.0000000000000000E+00   6.0335200880715795E-90                      ---                      ---
  48:    1.0573956320148394E+32   2.2053929034890752E+07   2.4291696255829681E+01   2.1862503517803936E+09   5.5804050562618744E+08   1.3763131885344260E+27   1.6714699135174751E+18   8.7565233304430257E-01   0.0000000000000000E+00   1.3737955221908654E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.0514599211618393E-12   4.9697945434213642E-01   0.0000000000000000E+00   4.9801738698239501E-01   4.9836427600134306E-03   1.9513153908175417E-05   2.7574877274281335E-09   7.4717752530205217E-16   1.1854945714275459E-23   3.6912356308966915E-33   2.0174131319822573E-44   1.1517413576300247E-57   3.7204061049776885E-72   0.0000000000000000E+00   6.0063168544214703E-90                      ---                      ---
  49:    1.1289560604909510E+32   2.2581713691725142E+07   2.4870492924586689E+01   2.1661198078509035E+09   5.5495521926679993E+08   1.3593490158877171E+27   1.6656554474522324E+18   8.7581398660885401E-01   0.0000000000000000E+00   1.3737948857644406E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.9955375969374244E-12   4.9698026418561991E-01   0.0000000000000000E+00   4.9801792049476917E-01   4.9823063166685175E-03   1.9506243531736666E-05   2.7554074365730220E-09   7.4636968657610868E-16   1.1837189765070436E-23   3.6840627517904134E-33   2.0123769164338253E-44   1.1480992312695529E-57   3.7063296574718457E-72   0.0000000000000000E+00   5.9802869390309382E-90                      ---                      ---
  50:    1.1999999999999980E+32   2.3086819136037227E+07   2.5424243455780740E+01   2.1465612542510900E+09   5.5194682289420664E+08   1.3429178547546855E+27   1.6599719763802752E+18   8.7597287158062465E-01   0.0000000000000000E+00   1.3737942747609141E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.9410924754544351E-12   4.9698104168223078E-01   0.0000000000000000E+00   4.9801843267970464E-01   4.9810232848243822E-03   1.9499595873550186E-05   2.7534177838800489E-09   7.4559665908904575E-16   1.1820221829636653E-23   3.6772145003270174E-33   2.0075749465486591E-44   1.1446308439777560E-57   3.6929305973113950E-72   0.0000000000000000E+00   5.9555149844250245E-90                      ---                      ---
  51:    1.2699093329921292E+32   2.3567304691261414E+07   2.5950840153708192E+01   2.1276957193268297E+09   5.4903483967417216E+08   1.3271168035319405E+27   1.6544574527524137E+18   8.7612786235131879E-01   0.0000000000000000E+00   1.3737936920419569E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.8885164912820322E-12   4.9698178318996367E-01   0.0000000000000000E+00   4.9801892114116009E-01   4.9797996689297718E-03   1.9493244523719840E-05   2.7515265229532090E-09   7.4486153141574378E-16   1.1804104712797312E-23   3.6707147995683933E-33   2.0030224938572486E-44   1.1413461552197056E-57   3.6802460144203700E-72   0.0000000000000000E+00   5.9320685575240925E-90                      ---                      ---
  52:    1.3389094018350411E+32   2.4026918777306151E+07   2.6454410139084313E+01   2.1095233176394558E+09   5.4622027769201362E+08   1.3119410360509305E+27   1.6491149774296604E+18   8.7627879920828666E-01   0.0000000000000000E+00   1.3737931366440357E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.8378522752358296E-12   4.9698248993438554E-01   0.0000000000000000E+00   4.9801938668942353E-01   4.9786334413678655E-03   1.9487181248401695E-05   2.7497291430160139E-09   7.4416262080102866E-16   1.1788797191056181E-23   3.6645458099329280E-33   1.9987058018203962E-44   1.1382343561968607E-57   3.6682330376989888E-72   0.0000000000000000E+00   5.9098675543599770E-90                      ---                      ---
  53:    1.4072171717118605E+32   2.4468846153731428E+07   2.6938458292511694E+01   2.0919421902317359E+09   5.4348825587376344E+08   1.2973010664269471E+27   1.6439173817038108E+18   8.7642638408346751E-01   0.0000000000000000E+00   1.3737926046451239E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.7888504680318671E-12   4.9698316690583932E-01   0.0000000000000000E+00   4.9801983261418076E-01   4.9775163630817205E-03   1.9481365089889939E-05   2.7480118497990295E-09   7.4349462148091905E-16   1.1774179651546177E-23   3.6586583832026343E-33   1.9945895103613590E-44   1.1352692868932773E-57   3.6567898281326626E-72   0.0000000000000000E+00   5.8887231008178808E-90                      ---                      ---
  54:    1.4750432780659248E+32   2.4895832760556966E+07   2.7406004979774718E+01   2.0748623840656188E+09   5.4082553093418908E+08   1.2831183522906475E+27   1.6388403501042432E+18   8.7657125402345271E-01   0.0000000000000000E+00   1.3737920926535464E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.7412874616384093E-12   4.9698381841989459E-01   0.0000000000000000E+00   4.9802026176008080E-01   4.9764413094543604E-03   1.9475760458610043E-05   2.7463628325074119E-09   7.4285298605954214E-16   1.1760149946955217E-23   3.6530106547190320E-33   1.9906436134485281E-44   1.1324288303578510E-57   3.6458303964415704E-72   0.0000000000000000E+00   5.8684757984664670E-90                      ---                      ---
  55:    1.5425939774471797E+32   2.5310279397997320E+07   2.7859689376183066E+01   2.0582034800053203E+09   5.3822016444889843E+08   1.2693231406417898E+27   1.6338618289723402E+18   8.7671399545641704E-01   0.0000000000000000E+00   1.3737915977026857E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.6949610796184515E-12   4.9698444825131005E-01   0.0000000000000000E+00   4.9802067661510935E-01   4.9754020490220133E-03   1.9470336084220026E-05   2.7447718547112167E-09   7.4223376945687089E-16   1.1746619750866494E-23   3.6475665076360640E-33   1.9868423123557276E-44   1.1296940331516664E-57   3.6352811362073737E-72   0.0000000000000000E+00   5.8489892662315134E-90                      ---                      ---
  56:    1.6100730319096502E+32   2.5714313498339538E+07   2.8301848600307530E+01   2.0418927225048480E+09   5.3566125875325412E+08   1.2558527768638181E+27   1.6289615550708093E+18   8.7685515571087080E-01   0.0000000000000000E+00   1.3737911171686983E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.6496870355654118E-12   4.9698505973872265E-01   0.0000000000000000E+00   4.9802107937964474E-01   4.9743930705544058E-03   1.9465064191150704E-05   2.7432299390619904E-09   7.4163350858310656E-16   1.1733511762161338E-23   3.6422943996463085E-33   1.9831631448212392E-44   1.1270484414825075E-57   3.6250782135182939E-72   0.0000000000000000E+00   5.8301452822164836E-90                      ---                      ---
  57:    1.6776835556955623E+32   2.6109845193762172E+07   2.8734579506507611E+01   2.0258635164368234E+09   5.3313874302508688E+08   1.2426503534005818E+27   1.6241206713812713E+18   8.7699525256280531E-01   0.0000000000000000E+00   1.3737906487051367E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.6052959839109236E-12   4.9698565586783083E-01   0.0000000000000000E+00   4.9802147202132285E-01   4.9734094456649162E-03   1.9459919839652741E-05   2.7417291201478217E-09   7.4104912795234521E-16   1.1720757523035997E-23   3.6371664506626550E-33   1.9795863116821355E-44   1.1244775907690618E-57   3.6151655642468894E-72   0.0000000000000000E+00   5.8118400594873412E-90                      ---                      ---
  58:    1.7456298521421902E+32   2.6498611943291198E+07   2.9159787839292878E+01   2.0100541966634853E+09   5.3064319644531661E+08   1.2296636115606800E+27   1.6193214069658493E+18   8.7713478235853681E-01   0.0000000000000000E+00   1.3737901901903045E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.5616310429706291E-12   4.9698623933837383E-01   0.0000000000000000E+00   4.9802185631921131E-01   4.9724467181914631E-03   1.9454880392175869E-05   2.7402622480325618E-09   7.4047786459408013E-16   1.1708295691279420E-23   3.6321577229361423E-33   1.9760941482815934E-44   1.1219686070087868E-57   3.6054933330082620E-72   0.0000000000000000E+00   5.7939813453564035E-90                      ---                      ---
  59:    1.8141192685407427E+32   2.6882214715270709E+07   2.9579228055029830E+01   1.9944070026037996E+09   5.2816569899883705E+08   1.2168440344826943E+27   1.6145468041889856E+18   8.7727422711351510E-01   0.0000000000000000E+00   1.3737897396843007E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.5185456971678464E-12   4.9698681261878719E-01   0.0000000000000000E+00   4.9802223389985234E-01   4.9715008139362294E-03   1.9449925075487204E-05   2.7388228299037772E-09   7.3991720747843275E-16   1.1696070652714752E-23   3.6272456447876444E-33   1.9726707033646389E-44   1.1195098907180580E-57   3.5960166376439440E-72   0.0000000000000000E+00   5.7764861271571937E-90                      ---                      ---
  60:    1.8833640970564785E+32   2.7262147876103647E+07   2.9994536185015146E+01   1.9788672081448488E+09   5.2569770296275210E+08   1.2041460860071824E+27   1.6097804809245760E+18   8.7741406088850671E-01   0.0000000000000000E+00   1.3737892953932590E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.4759019842965012E-12   4.9698737799170312E-01   0.0000000000000000E+00   4.9802260626726524E-01   4.9705679655294641E-03   1.9445034613938375E-05   2.7374048999105371E-09   7.3936484767499367E-16   1.1684031384697302E-23   3.6224095401426301E-33   1.9693013969288902E-44   1.1170908613288545E-57   3.5866945717396658E-72   0.0000000000000000E+00   5.7592787813403376E-90                      ---                      ---
  61:    1.9535835507965445E+32   2.7639824360503513E+07   3.0407257473286208E+01   1.9633823697776842E+09   5.2323091983407491E+08   1.1915265618092412E+27   1.6050064183407035E+18   8.7755475567499663E-01   0.0000000000000000E+00   1.3737888556394060E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.4335689423388443E-12   4.9698793759204790E-01   0.0000000000000000E+00   4.9802297482806590E-01   4.9696446495217312E-03   1.9440190920743384E-05   2.7360029114142460E-09   7.3881863705645614E-16   1.1672130518314592E-23   3.6176302414602903E-33   1.9659727399303353E-44   1.1147017486704453E-57   3.5774893921621307E-72   0.0000000000000000E+00   5.7422895669438373E-90                      ---                      ---
  62:    2.0250058457133319E+32   2.8016597300290573E+07   3.0818870089614496E+01   1.9479016646708412E+09   5.2075721865038800E+08   1.1789440273622244E+27   1.6002087669125389E+18   8.7769678698068676E-01   0.0000000000000000E+00   1.3737884188353545E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.3914212449183892E-12   4.9698849343974644E-01   0.0000000000000000E+00   4.9802334091302775E-01   4.9687275323841082E-03   1.9435376831351082E-05   2.7346116456235016E-09   7.3827655324427416E-16   1.1660323545823269E-23   3.6128897636211469E-33   1.9626720991845810E-44   1.1123334188269129E-57   3.5683658416440904E-72   0.0000000000000000E+00   5.7254533704726260E-90                      ---                      ---
  63:    2.0978704213002423E+32   2.8393779009510756E+07   3.1230805900447457E+01   1.9323752967185204E+09   5.1826853250052726E+08   1.1663583232230684E+27   1.5953716647498004E+18   8.7784063927205391E-01   0.0000000000000000E+00   1.3737879834617850E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.3493380051232077E-12   4.9698904746812667E-01   0.0000000000000000E+00   4.9802370579580635E-01   4.9678134236134834E-03   1.9430575870552082E-05   2.7332261331686795E-09   7.3773666948885298E-16   1.1648568142505400E-23   3.6081710257223021E-33   1.9593874976547520E-44   1.1099772268124917E-57   3.5592905766234981E-72   0.0000000000000000E+00   5.7087086467103911E-90                      ---                      ---
  64:    2.1724303360364681E+32   2.8772658025890525E+07   3.1644469071119328E+01   1.9167539531876664E+09   5.1575677062237072E+08   1.1537301224664501E+27   1.5904790633235668E+18   8.7798681141386059E-01   0.0000000000000000E+00   1.3737875480477834E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.3072017282253788E-12   4.9698960154893479E-01   0.0000000000000000E+00   4.9802407070942822E-01   4.9668992344344782E-03   1.9425772046226294E-05   2.7318415858101737E-09   7.3719712841716869E-16   1.1636823578016087E-23   3.6034576102892339E-33   1.9561074423104574E-44   1.1076248900927110E-57   3.5502316768672060E-72   0.0000000000000000E+00   5.6919965118195244E-90                      ---                      ---
  65:    2.2489548773511207E+32   2.9154514767882694E+07   3.2061253108229891E+01   1.9009882979543271E+09   5.1321373392065501E+08   1.1410205283258323E+27   1.5855145903944356E+18   8.7813582223449205E-01   0.0000000000000000E+00   1.3737871111529827E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.2648973709724379E-12   4.9699015751505793E-01   0.0000000000000000E+00   4.9802443686126729E-01   4.9659819402881021E-03   1.9420949660846123E-05   2.7304533351564814E-09   7.3665611845072543E-16   1.1625050189933088E-23   3.5987335486038751E-33   1.9528207713273901E-44   1.1052683767902919E-57   3.5411582128314806E-72   0.0000000000000000E+00   5.6752599441361088E-90                      ---                      ---
  66:    2.3277324306118210E+32   2.9540636267970141E+07   3.2482578475778858E+01   1.8850284828929534E+09   5.1063143780903077E+08   1.1281907025555474E+27   1.5804612112993134E+18   8.7828827580258229E-01   0.0000000000000000E+00   1.3737866568738804E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.2209096784019015E-12   4.9699073560435175E-01   0.0000000000000000E+00   4.9802481757980521E-01   4.9650281503321814E-03   1.9415933271569153E-05   2.7290108054615068E-09   7.3609393635750180E-16   1.1612819118880927E-23   3.5938267537955541E-33   1.9494077481493214E-44   1.1028218375978388E-57   3.5317397035210506E-72   0.0000000000000000E+00   5.6578894975885472E-90                      ---                      ---
  67:    2.4090736574335975E+32   2.9932330365827333E+07   3.2909865115192638E+01   1.8688237024277344E+09   5.0800081673673368E+08   1.1152015169291472E+27   1.5753013836750702E+18   8.7844469010762760E-01   0.0000000000000000E+00   1.3737861980440902E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.1765078487774050E-12   4.9699131948552389E-01   0.0000000000000000E+00   4.9802520210963847E-01   4.9640648094254275E-03   1.9410864673239949E-05   2.7275547186763585E-09   7.3552645857911191E-16   1.1600475738748363E-23   3.5888757859021977E-33   1.9459647518850986E-44   1.1003543685366707E-57   3.5222422411691069E-72   0.0000000000000000E+00   5.6403760999147123E-90                      ---                      ---
  68:    2.4933150406163306E+32   3.0330939711359646E+07   3.3344569171896453E+01   1.8523217136684444E+09   5.0531285101095176E+08   1.1020132218025124E+27   1.5700165438497784E+18   8.7860568098282465E-01   0.0000000000000000E+00   1.3737857330663630E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.1315656226714470E-12   4.9699191119113839E-01   0.0000000000000000E+00   4.9802559178951133E-01   4.9630885637835642E-03   1.9405726347420762E-05   2.7260799575689840E-09   7.3495169748942683E-16   1.1587976719706453E-23   3.5838632537393033E-33   1.9424796760618349E-44   1.0978572929498810E-57   3.5126324901696768E-72   0.0000000000000000E+00   5.6226584059869511E-90                      ---                      ---
  69:    2.5808228614584748E+32   3.0737855883919880E+07   3.3788197941783821E+01   1.8354683845700364E+09   5.0255807020963782E+08   1.0885851269333353E+27   1.5645870789318392E+18   8.7877190969273589E-01   0.0000000000000000E+00   1.3737852604580745E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.0859705727123589E-12   4.9699251260790678E-01   0.0000000000000000E+00   4.9802598786207858E-01   4.9620963003192391E-03   1.9400502019978035E-05   2.7245817817428164E-09   7.3436781227551320E-16   1.1575281970981385E-23   3.5787730797498029E-33   1.9389413407503981E-44   1.0953226079557195E-57   3.5028797345656315E-72   0.0000000000000000E+00   5.6046799426665100E-90                      ---                      ---
  70:    2.6719976853101119E+32   3.1154533925828133E+07   3.4242325495541429E+01   1.8182072287950594E+09   4.9972646623266828E+08   1.0748752908283262E+27   1.5589920838488722E+18   8.7894409186413969E-01   0.0000000000000000E+00   1.3737847786390988E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.0396045437073151E-12   4.9699312574662552E-01   0.0000000000000000E+00   4.9802639165168366E-01   4.9610847012672328E-03   1.9395174321166985E-05   2.7230551532252632E-09   7.3377284628308223E-16   1.1562348925318083E-23   3.5735882072143572E-33   1.9353378977723230E-44   1.0927418414870606E-57   3.4929514805090751E-72   0.0000000000000000E+00   5.5863810034934472E-90                      ---                      ---
  71:    2.7672794433236437E+32   3.1582507584398247E+07   3.4708608930820674E+01   1.8004789290015879E+09   4.9680739378155744E+08   1.0608402158841759E+27   1.5532091344361032E+18   8.7912300642940233E-01   0.0000000000000000E+00   1.3737842859658130E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.9923480422383785E-12   4.9699375269890661E-01   0.0000000000000000E+00   4.9802680453586584E-01   4.9600503155684036E-03   1.9389725164139112E-05   2.7214948899674169E-09   7.3316476893160840E-16   1.1549133449349373E-23   3.5682909655747913E-33   1.9316570848205050E-44   1.0901062346887851E-57   3.4828141608924940E-72   0.0000000000000000E+00   5.5676999529897126E-90                      ---                      ---
  72:    2.8671532128046399E+32   3.2023405566138491E+07   3.5188805637251413E+01   1.7822208435023196E+09   4.9378946478609496E+08   1.0464345475620380E+27   1.5472140376702684E+18   8.7930950595850987E-01   0.0000000000000000E+00   1.3737837807153756E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.9440799864535468E-12   4.9699439565718140E-01   0.0000000000000000E+00   4.9802722795853677E-01   4.9589895258607894E-03   1.9384135573641143E-05   2.7198955171549611E-09   7.3254145623471641E-16   1.1535589420691205E-23   3.5628629014082721E-33   1.9278861083785372E-44   1.0874066585929939E-57   3.4724328180354581E-72   0.0000000000000000E+00   5.5485726478016191E-90                      ---                      ---
  73:    2.9721558158067136E+32   3.2478969128185980E+07   3.5684791912412500E+01   1.7633664919909556E+09   4.9066043392317361E+08   1.0316107768488108E+27   1.5409805551727386E+18   8.7950452843047688E-01   0.0000000000000000E+00   1.3737832610690994E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.8946775877271420E-12   4.9699505693586321E-01   0.0000000000000000E+00   4.9802766344391963E-01   4.9578985135589988E-03   1.9378385504446843E-05   2.7182512670965417E-09   7.3190067037384730E-16   1.1521668284790394E-23   3.5572846017213665E-33   1.9240115216981011E-44   1.0846335275673041E-57   3.4617707748926210E-72   0.0000000000000000E+00   5.5289318381902559E-90                      ---                      ---
